"09_10_6"|768|0.0533333333333333
"09_11_1"|131|0.00909722222222222
"09_11_2"|194|0.0134722222222222
"09_11_3"|247|0.0171527777777778
"09_11_4"|497|0.0345138888888889
"09_11_5"|584|0.0405555555555556
"09_11_6"|747|0.051875
"09_12_1"|128|0.00888888888888889
"09_12_2"|207|0.014375
"09_12_3"|230|0.0159722222222222
"09_12_4"|515|0.0357638888888889
"09_12_5"|767|0.0532638888888889
"09_12_6"|920|0.0638888888888889
"09_13_1"|213|0.0147916666666667
"09_13_2"|188|0.0130555555555556
"09_13_3"|201|0.0139583333333333
"09_13_4"|574|0.0398611111111111
"09_13_5"|574|0.0398611111111111
"09_13_6"|790|0.0548611111111111
"09_14_1"|139|0.00965277777777778
"09_14_2"|155|0.0107638888888889
"09_14_3"|211|0.0146527777777778
"09_14_4"|484|0.0336111111111111
"09_14_5"|513|0.035625
"09_14_6"|715|0.0496527777777778
"09_15_1"|120|0.00833333333333333
"09_15_2"|155|0.0107638888888889
"09_15_3"|222|0.0154166666666667
"09_15_4"|362|0.0251388888888889
"09_15_5"|430|0.0298611111111111
"09_15_6"|507|0.0352083333333333
"09_16_1"|128|0.00888888888888889
"09_16_2"|89|0.00618055555555556
"09_16_3"|136|0.00944444444444444
"09_16_4"|357|0.0247916666666667
"09_16_5"|397|0.0275694444444444
"09_16_6"|504|0.035
"09_17_1"|151|0.0104861111111111
"09_17_2"|67|0.00465277777777778
"09_17_3"|127|0.00881944444444444
"09_17_4"|340|0.0236111111111111
"09_17_5"|374|0.0259722222222222
"09_17_6"|437|0.0303472222222222
"09_18_1"|108|0.0075
"09_18_2"|108|0.0075
"09_18_3"|147|0.0102083333333333
"09_18_4"|372|0.0258333333333333
"09_18_5"|474|0.0329166666666667
"09_18_6"|604|0.0419444444444444
"09_19_1"|76|0.00527777777777778
"09_19_2"|99|0.006875
"09_19_3"|152|0.0105555555555556
"09_19_4"|333|0.023125
"09_19_5"|607|0.0421527777777778
"09_19_6"|628|0.0436111111111111
"09_20_1"|144|0.01
"09_20_2"|153|0.010625
"09_20_3"|191|0.0132638888888889
"09_20_4"|369|0.025625
"09_20_5"|446|0.0309722222222222
"09_20_6"|619|0.0429861111111111
"09_21_1"|116|0.00805555555555556
"09_21_2"|105|0.00729166666666667
"09_21_3"|161|0.0111805555555556
"09_21_4"|359|0.0249305555555556
"09_21_5"|362|0.0251388888888889
"09_21_6"|571|0.0396527777777778
"09_22_1"|95|0.00659722222222222
"09_22_2"|124|0.00861111111111111
"09_22_3"|186|0.0129166666666667
"09_22_4"|437|0.0303472222222222
"09_22_5"|391|0.0271527777777778
"09_22_6"|606|0.0420833333333333
"09_23_1"|138|0.00958333333333333
"09_23_2"|93|0.00645833333333333
"09_23_3"|151|0.0104861111111111
"09_23_4"|390|0.0270833333333333
"09_23_5"|348|0.0241666666666667
"09_23_6"|511|0.0354861111111111
"09_24_1"|136|0.00944444444444444
"09_24_2"|72|0.005
"09_24_3"|182|0.0126388888888889
"09_24_4"|404|0.0280555555555556
"09_24_5"|409|0.0284027777777778
"09_24_6"|563|0.0390972222222222
"09_25_1"|69|0.00479166666666667
"09_25_2"|135|0.009375
"09_25_3"|115|0.00798611111111111
"09_25_4"|307|0.0213194444444444
"09_25_5"|349|0.0242361111111111
"09_25_6"|516|0.0358333333333333
"09_26_1"|102|0.00708333333333333
"09_26_2"|115|0.00798611111111111
"09_26_3"|182|0.0126388888888889
"09_26_4"|364|0.0252777777777778
"09_26_5"|345|0.0239583333333333
"09_26_6"|515|0.0357638888888889
"09_27_1"|64|0.00444444444444444
"09_27_2"|117|0.008125
"09_27_3"|146|0.0101388888888889
"09_27_4"|306|0.02125
"09_27_5"|413|0.0286805555555556
