"08_29_6"|927|0.064375
"08_30_1"|374|0.0259722222222222
"08_30_2"|462|0.0320833333333333
"08_30_3"|1109|0.0770138888888889
"08_30_4"|1172|0.0813888888888889
"08_30_5"|955|0.0663194444444444
"08_30_6"|804|0.0558333333333333
"08_31_1"|235|0.0163194444444444
"08_31_2"|424|0.0294444444444444
"08_31_3"|969|0.0672916666666667
"08_31_4"|1069|0.0742361111111111
"08_31_5"|979|0.0679861111111111
"08_31_6"|618|0.0429166666666667
"09_01_1"|145|0.0100694444444444
"09_01_2"|296|0.0205555555555556
"09_01_3"|365|0.0253472222222222
"09_01_4"|821|0.0570138888888889
"09_01_5"|572|0.0397222222222222
"09_01_6"|791|0.0549305555555556
"09_02_1"|89|0.00618055555555556
"09_02_2"|102|0.00708333333333333
"09_02_3"|205|0.0142361111111111
"09_02_4"|509|0.0353472222222222
"09_02_5"|355|0.0246527777777778
"09_02_6"|465|0.0322916666666667
"09_03_1"|73|0.00506944444444444
"09_03_2"|52|0.00361111111111111
"09_03_3"|115|0.00798611111111111
"09_03_4"|252|0.0175
"09_03_5"|254|0.0176388888888889
"09_03_6"|387|0.026875
"09_04_1"|75|0.00520833333333333
"09_04_2"|64|0.00444444444444444
"09_04_3"|89|0.00618055555555556
"09_04_4"|316|0.0219444444444444
"09_04_5"|227|0.0157638888888889
"09_04_6"|314|0.0218055555555556
"09_05_1"|47|0.00326388888888889
"09_05_2"|95|0.00659722222222222
"09_05_3"|124|0.00861111111111111
"09_05_4"|288|0.02
"09_05_5"|219|0.0152083333333333
"09_05_6"|307|0.0213194444444444
"09_06_1"|51|0.00354166666666667
"09_06_2"|92|0.00638888888888889
"09_06_3"|115|0.00798611111111111
"09_06_4"|250|0.0173611111111111
"09_06_5"|205|0.0142361111111111
"09_06_6"|280|0.0194444444444444
"09_07_1"|23|0.00159722222222222
"09_07_2"|56|0.00388888888888889
"09_07_3"|89|0.00618055555555556
"09_07_4"|186|0.0129166666666667
"09_07_5"|162|0.01125
"09_07_6"|261|0.018125
"09_08_1"|55|0.00381944444444444
"09_08_2"|65|0.00451388888888889
"09_08_3"|86|0.00597222222222222
"09_08_4"|175|0.0121527777777778
"09_08_5"|141|0.00979166666666667
"09_08_6"|231|0.0160416666666667
"09_09_1"|39|0.00270833333333333
"09_09_2"|28|0.00194444444444444
"09_09_3"|63|0.004375
"09_09_4"|100|0.00694444444444444
"09_09_5"|83|0.00576388888888889
"09_09_6"|115|0.00798611111111111
"09_10_1"|25|0.00173611111111111
"09_10_2"|21|0.00145833333333333
"09_10_3"|33|0.00229166666666667
"09_10_4"|85|0.00590277777777778
"09_10_5"|90|0.00625
"09_10_6"|81|0.005625
"09_11_1"|8|0.000555555555555556
"09_11_2"|15|0.00104166666666667
"09_11_3"|37|0.00256944444444444
"09_11_4"|77|0.00534722222222222
"09_11_5"|75|0.00520833333333333
"09_11_6"|98|0.00680555555555556
"09_12_1"|12|0.000833333333333333
"09_12_2"|25|0.00173611111111111
"09_12_3"|28|0.00194444444444444
"09_12_4"|80|0.00555555555555556
"09_12_5"|155|0.0107638888888889
"09_12_6"|158|0.0109722222222222
"09_13_1"|19|0.00131944444444444
"09_13_2"|34|0.00236111111111111
"09_13_3"|33|0.00229166666666667
"09_13_4"|93|0.00645833333333333
"09_13_5"|68|0.00472222222222222
"09_13_6"|85|0.00590277777777778
"09_14_1"|19|0.00131944444444444
"09_14_2"|9|0.000625
"09_14_3"|25|0.00173611111111111
"09_14_4"|83|0.00576388888888889
"09_14_5"|65|0.00451388888888889
"09_14_6"|97|0.00673611111111111
"09_15_1"|7|0.000486111111111111
"09_15_2"|19|0.00131944444444444
"09_15_3"|24|0.00166666666666667
"09_15_4"|50|0.00347222222222222
"09_15_5"|52|0.00361111111111111
"09_15_6"|70|0.00486111111111111
"09_16_1"|5|0.000347222222222222
"09_16_2"|10|0.000694444444444444
"09_16_3"|20|0.00138888888888889
"09_16_4"|26|0.00180555555555556
"09_16_5"|29|0.00201388888888889
"09_16_6"|43|0.00298611111111111
"09_17_1"|9|0.000625
"09_17_2"|7|0.000486111111111111
"09_17_3"|11|0.000763888888888889
"09_17_4"|31|0.00215277777777778
"09_17_5"|32|0.00222222222222222
"09_17_6"|30|0.00208333333333333
"09_18_1"|12|0.000833333333333333
"09_18_2"|9|0.000625
"09_18_3"|15|0.00104166666666667
"09_18_4"|48|0.00333333333333333
"09_18_5"|40|0.00277777777777778
"09_18_6"|50|0.00347222222222222
"09_19_1"|8|0.000555555555555556
"09_19_2"|2|0.000138888888888889
"09_19_3"|17|0.00118055555555556
"09_19_4"|39|0.00270833333333333
"09_19_5"|56|0.00388888888888889
"09_19_6"|54|0.00375
"09_20_1"|23|0.00159722222222222
"09_20_2"|21|0.00145833333333333
"09_20_3"|19|0.00131944444444444
"09_20_4"|58|0.00402777777777778
"09_20_5"|37|0.00256944444444444
"09_20_6"|43|0.00298611111111111
"09_21_1"|15|0.00104166666666667
"09_21_2"|14|0.000972222222222222
"09_21_3"|10|0.000694444444444444
"09_21_4"|40|0.00277777777777778
"09_21_5"|38|0.00263888888888889
"09_21_6"|46|0.00319444444444444
"09_22_1"|10|0.000694444444444444
"09_22_2"|18|0.00125
"09_22_3"|11|0.000763888888888889
"09_22_4"|98|0.00680555555555556
"09_22_5"|46|0.00319444444444444
"09_22_6"|62|0.00430555555555556
"09_23_1"|6|0.000416666666666667
"09_23_2"|10|0.000694444444444444
"09_23_3"|13|0.000902777777777778
"09_23_4"|32|0.00222222222222222
"09_23_5"|29|0.00201388888888889
"09_23_6"|32|0.00222222222222222
"09_24_1"|9|0.000625
"09_24_2"|5|0.000347222222222222
"09_24_3"|6|0.000416666666666667
"09_24_4"|22|0.00152777777777778
"09_24_5"|21|0.00145833333333333
"09_24_6"|38|0.00263888888888889
"09_25_1"|4|0.000277777777777778
"09_25_2"|12|0.000833333333333333
"09_25_3"|14|0.000972222222222222
"09_25_4"|35|0.00243055555555556
"09_25_5"|43|0.00298611111111111
"09_25_6"|43|0.00298611111111111
"09_26_1"|15|0.00104166666666667
"09_26_2"|11|0.000763888888888889
"09_26_3"|20|0.00138888888888889
"09_26_4"|47|0.00326388888888889
"09_26_5"|29|0.00201388888888889
"09_26_6"|37|0.00256944444444444
"09_27_1"|5|0.000347222222222222
"09_27_2"|6|0.000416666666666667
"09_27_3"|18|0.00125
"09_27_4"|32|0.00222222222222222
"09_27_5"|38|0.00263888888888889
"09_27_6"|62|0.00430555555555556
"09_28_1"|9|0.000625
"09_28_2"|10|0.000694444444444444
"09_28_3"|15|0.00104166666666667
"09_28_4"|42|0.00291666666666667
"09_28_5"|21|0.00145833333333333
"09_28_6"|39|0.00270833333333333
"09_29_1"|11|0.000763888888888889
"09_29_2"|4|0.000277777777777778
"09_29_3"|19|0.00131944444444444
"09_29_4"|21|0.00145833333333333
"09_29_5"|19|0.00131944444444444
"09_29_6"|38|0.00263888888888889
"09_30_1"|14|0.000972222222222222
"09_30_2"|11|0.000763888888888889
"09_30_3"|18|0.00125
"09_30_4"|22|0.00152777777777778
"09_30_5"|16|0.00111111111111111
"09_30_6"|30|0.00208333333333333
